PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
-21.41668,0.9826858,-24.76633,79870,69528,21/12/2020 13:11:30,
-22.41732,0.9826858,-24.11082,79870,69528,21/12/2020 13:11:30,
-23.31527,1.173555,-23.58859,79870,69528,21/12/2020 13:11:30,
-24.47613,1.046175,-23.64652,79870,69528,21/12/2020 13:11:30,
-25.02839,1.037991,-23.68046,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:31,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:32,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:32,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:32,
-25.15244,1.008815,-23.68809,79870,69528,21/12/2020 13:11:32,
-25.15244,1.008816,-23.68809,79870,69528,21/12/2020 13:11:32,
-24.96303,1.039,-23.75799,79870,69528,21/12/2020 13:11:32,
-24.07905,1.039,-23.50465,79870,69528,21/12/2020 13:11:33,
-23.08237,1.039,-23.2036,79870,69528,21/12/2020 13:11:33,
-22.10048,0.9826858,-22.5219,79870,69528,21/12/2020 13:11:33,
-21.7809,0.9826858,-21.51853,79870,69528,21/12/2020 13:11:33,
-21.48839,0.9826858,-20.337,79870,69528,21/12/2020 13:11:33,
-21.29697,2.210686,-19.23417,79870,69528,21/12/2020 13:11:33,
-21.35576,2.962686,-17.95866,79870,69528,21/12/2020 13:11:33,
-21.56407,2.998687,-16.85875,79870,69528,21/12/2020 13:11:34,
-21.94312,2.518687,-15.63681,79870,69528,21/12/2020 13:11:34,
-22.43162,1.678687,-14.63087,79870,69528,21/12/2020 13:11:34,
-23.09903,0.9826857,-14.26134,79870,69528,21/12/2020 13:11:34,
-23.09903,0.9826857,-14.2188,79870,69528,21/12/2020 13:11:34,
-23.09905,0.9826857,-14.32505,79870,69528,21/12/2020 13:11:34,
-23.0991,0.9826857,-14.08322,79870,69528,21/12/2020 13:11:34,
-23.0991,0.9826857,-13.57032,79870,69528,21/12/2020 13:11:35,
-23.57445,1.374686,-13.05319,79870,69528,21/12/2020 13:11:35,
-24.52759,2.618686,-13.66619,79870,69528,21/12/2020 13:11:35,
-25.41339,3.150686,-14.23817,79870,69528,21/12/2020 13:11:35,
-26.62246,3.074687,-14.65836,79870,69528,21/12/2020 13:11:35,
-27.70551,2.570687,-14.93814,79870,69528,21/12/2020 13:11:35,
-28.099,1.514687,-14.95881,79870,69528,21/12/2020 13:11:36,
-28.09901,0.9826858,-14.87323,79870,69528,21/12/2020 13:11:36,
-28.09941,2.062685,-14.11409,79870,69528,21/12/2020 13:11:36,
-28.09941,2.946686,-13.21034,79870,69528,21/12/2020 13:11:36,
-28.09941,3.282686,-12.61758,79870,69528,21/12/2020 13:11:36,
-28.09941,3.030686,-12.44762,79870,69528,21/12/2020 13:11:36,
-28.09941,2.262686,-12.27813,79870,69528,21/12/2020 13:11:36,
-28.09941,1.170687,-12.15813,79870,69528,21/12/2020 13:11:37,
-28.09941,1.374686,-12.47759,79870,69528,21/12/2020 13:11:37,
-28.09941,2.490686,-13.1834,79870,69528,21/12/2020 13:11:37,
-28.09941,3.114686,-13.31631,79870,69528,21/12/2020 13:11:37,
-28.09941,2.754687,-13.13068,79870,69528,21/12/2020 13:11:37,
-28.09941,2.178687,-12.83665,79870,69528,21/12/2020 13:11:37,
-28.09941,1.254687,-12.8227,79870,69528,21/12/2020 13:11:37,
-28.09941,1.558686,-12.70846,79870,69528,21/12/2020 13:11:38,
-28.57326,2.637568,-13.20832,79870,69528,21/12/2020 13:11:38,
-29.72119,3.133568,-12.98432,79870,69528,21/12/2020 13:11:38,
-30.31244,2.989568,-12.76677,79870,69528,21/12/2020 13:11:38,
-30.44383,2.349569,-12.71843,79870,69528,21/12/2020 13:11:38,
-30.44383,1.369569,-12.71843,79870,69528,21/12/2020 13:11:38,
-30.44441,0.9826857,-12.70567,79870,69528,21/12/2020 13:11:39,
-30.14247,0.9826858,-12.50091,79870,69528,21/12/2020 13:11:39,
-29.59009,0.9826858,-12.25563,79870,69528,21/12/2020 13:11:39,
-29.10384,0.9826858,-12.11154,79870,69528,21/12/2020 13:11:39,
-28.95153,0.9826858,-11.66108,79870,69528,21/12/2020 13:11:39,
-28.9861,1.902686,-10.74401,79870,69528,21/12/2020 13:11:39,
-29.20462,2.958686,-9.484186,79870,69528,21/12/2020 13:11:39,
-29.43832,3.462686,-8.400978,79870,69528,21/12/2020 13:11:40,
-29.56682,3.550686,-8.400978,79870,69528,21/12/2020 13:11:40,
-29.00023,3.214686,-8.400771,79870,69528,21/12/2020 13:11:40,
-28.12645,2.350686,-8.400715,79870,69528,21/12/2020 13:11:40,
-27.31944,1.174686,-7.902307,79870,69528,21/12/2020 13:11:40,
-26.83396,0.9826858,-7.698738,79870,69528,21/12/2020 13:11:40,
-26.22466,1.182686,-7.41664,79870,69528,21/12/2020 13:11:40,
-25.04886,2.494686,-6.939033,79870,69528,21/12/2020 13:11:41,
-23.96313,3.182686,-6.664119,79870,69528,21/12/2020 13:11:41,
-22.72331,3.270686,-6.345985,79870,69528,21/12/2020 13:11:41,
-21.61071,2.878686,-6.232351,79870,69528,21/12/2020 13:11:41,
-20.33103,1.950686,-6.204525,79870,69528,21/12/2020 13:11:41,
-19.37364,0.9826857,-6.13799,79870,69528,21/12/2020 13:11:41,
-19.07185,0.9826858,-5.69369,79870,69528,21/12/2020 13:11:42,
-19.15466,0.9826858,-5.092496,79870,69528,21/12/2020 13:11:42,
-19.29368,0.9826858,-4.41184,79870,69528,21/12/2020 13:11:42,
-19.52263,0.9826858,-3.483126,79870,69528,21/12/2020 13:11:42,
-20.03578,0.9826858,-2.383183,79870,69528,21/12/2020 13:11:42,
-20.65773,0.9826858,-1.634399,79870,69528,21/12/2020 13:11:42,
-20.97617,0.9826858,-1.287159,79870,69528,21/12/2020 13:11:42,
-21.00494,0.9826857,-1.255791,79870,69528,21/12/2020 13:11:43,
-21.00494,0.9826857,-1.255791,79870,69528,21/12/2020 13:11:43,
-21.00494,0.9826857,-1.255791,79870,69528,21/12/2020 13:11:43,
-21.00494,0.9826857,-1.255791,79870,69528,21/12/2020 13:11:43,
-21.03,0.9826858,-1.299971,79870,69528,21/12/2020 13:11:43,
-20.8728,0.9826858,-1.714464,79870,69528,21/12/2020 13:11:43,
-20.87882,0.9826858,-2.638119,79870,69528,21/12/2020 13:11:43,
-21.09851,0.9826858,-3.431335,79870,69528,21/12/2020 13:11:44,
-21.09917,0.9826858,-3.723654,79870,69528,21/12/2020 13:11:44,
-21.32715,0.9826857,-2.944815,79870,69528,21/12/2020 13:11:44,
-21.08241,0.9826857,-2.267953,79870,69528,21/12/2020 13:11:44,
-20.9489,0.9826857,-1.148019,79870,69528,21/12/2020 13:11:44,
-20.86899,0.9826857,-0.776643,79870,69528,21/12/2020 13:11:44,
-20.56079,0.9826857,-1.105162,79870,69528,21/12/2020 13:11:45,
-20.50249,0.9826857,-2.127431,79870,69528,21/12/2020 13:11:45,
-21.31317,0.9826857,-2.869151,79870,69528,21/12/2020 13:11:45,
-22.21946,0.9826857,-2.900008,79870,69528,21/12/2020 13:11:45,
-23.30509,0.9826857,-2.80112,79870,69528,21/12/2020 13:11:45,
-23.84933,0.9826857,-3.400753,79870,69528,21/12/2020 13:11:45,
-23.84935,0.9826857,-4.311353,79870,69528,21/12/2020 13:11:45,
-23.84935,0.9826858,-4.951672,79870,69528,21/12/2020 13:11:46,
-23.84935,0.9826857,-4.606506,79870,69528,21/12/2020 13:11:46,
-23.8133,0.9826858,-3.608861,79870,69528,21/12/2020 13:11:46,
-23.08309,0.9826858,-2.660727,79870,69528,21/12/2020 13:11:46,
-22.90025,0.9826857,-1.6469,79870,69528,21/12/2020 13:11:46,
-22.64243,1.182686,-0.4798494,79870,69528,21/12/2020 13:11:46,
-22.32339,2.354686,0.5937498,79870,69528,21/12/2020 13:11:46,
-21.97382,3.042686,1.824951,79870,69528,21/12/2020 13:11:47,
-21.83786,3.030686,2.934227,79870,69528,21/12/2020 13:11:47,
-22.11763,2.518687,4.168422,79870,69528,21/12/2020 13:11:47,
-23.06039,1.650687,4.599114,79870,69528,21/12/2020 13:11:47,
-23.81885,0.9826857,4.490612,79870,69528,21/12/2020 13:11:47,
-24.41598,0.9826857,4.38409,79870,69528,21/12/2020 13:11:47,
-24.81088,0.9826857,4.178069,79870,69528,21/12/2020 13:11:48,
-24.89787,0.9826858,3.91037,79870,69528,21/12/2020 13:11:48,
-24.98405,0.9826857,3.645108,79870,69528,21/12/2020 13:11:48,
-25.09247,0.9826858,3.641092,79870,69528,21/12/2020 13:11:48,
-25.70431,0.9826858,3.660616,79870,69528,21/12/2020 13:11:48,
-25.86795,0.9826858,4.028879,79870,69528,21/12/2020 13:11:48,
-25.96591,0.9826858,4.795374,79870,69528,21/12/2020 13:11:48,
-25.99162,0.9826858,4.897567,79870,69528,21/12/2020 13:11:49,
-25.99162,0.9826858,4.897567,79870,69528,21/12/2020 13:11:49,
-26.04736,0.9826858,4.969233,79870,69528,21/12/2020 13:11:49,
-26.29955,0.9826858,5.257469,79870,69528,21/12/2020 13:11:49,
-26.5207,0.9826858,5.506557,79870,69528,21/12/2020 13:11:49,
-26.5207,0.9826857,5.506557,79870,69528,21/12/2020 13:11:49,
-26.66235,0.9826857,5.685557,79870,69528,21/12/2020 13:11:49,
-26.94282,0.9826857,6.04762,79870,69528,21/12/2020 13:11:50,
-27.009,0.9826857,6.133595,79870,69528,21/12/2020 13:11:50,
-27.38715,0.9826857,6.617009,79870,69528,21/12/2020 13:11:50,
-27.38715,0.9826857,6.617009,79870,69528,21/12/2020 13:11:50,
-27.37584,0.9826858,6.645049,79870,69528,21/12/2020 13:11:50,
-27.02384,0.9826858,7.454129,79870,69528,21/12/2020 13:11:50,
-26.53003,1.182686,8.574312,79870,69528,21/12/2020 13:11:51,
-26.08176,2.354686,9.600673,79870,69528,21/12/2020 13:11:51,
-25.59512,3.042686,10.78456,79870,69528,21/12/2020 13:11:51,
-25.17155,3.030686,11.82137,79870,69528,21/12/2020 13:11:51,
-24.73368,2.518687,13.0216,79870,69528,21/12/2020 13:11:51,
-24.64084,1.650687,14.13667,79870,69528,21/12/2020 13:11:51,
-24.68513,0.9826857,14.88946,79870,69528,21/12/2020 13:11:51,
-25.19284,0.9826857,15.20273,79870,69528,21/12/2020 13:11:52,
-26.22132,1.898407,15.46138,79870,69528,21/12/2020 13:11:52,
-27.31653,2.038414,15.6957,79870,69528,21/12/2020 13:11:52,
-28.21688,2.198421,15.88483,79870,69528,21/12/2020 13:11:52,
-28.33322,2.054421,16.0613,79870,69528,21/12/2020 13:11:52,
-27.76463,1.414421,16.62404,79870,69528,21/12/2020 13:11:52,
-27.30921,0.9826858,17.09392,79870,69528,21/12/2020 13:11:52,
-26.92601,0.9826858,17.64315,79870,69528,21/12/2020 13:11:53,
-26.57878,0.9826858,18.14397,79870,69528,21/12/2020 13:11:53,
-26.17055,0.9826858,18.73286,79870,69528,21/12/2020 13:11:53,
-25.53246,2.214686,19.65332,79870,69528,21/12/2020 13:11:53,
-24.80322,3.082686,20.70528,79870,69528,21/12/2020 13:11:53,
-24.16514,3.218686,21.62574,79870,69528,21/12/2020 13:11:53,
-23.45359,2.834687,22.68949,79870,69528,21/12/2020 13:11:54,
-23.17439,2.230519,23.59876,79870,69528,21/12/2020 13:11:54,
-23.47936,2.046497,23.9668,79870,69528,21/12/2020 13:11:54,
-23.93275,1.755542,24.36072,79870,69528,21/12/2020 13:11:54,
-24.66858,0.9826857,24.89268,79870,69528,21/12/2020 13:11:54,
-25.12108,0.9826857,25.18309,79870,69528,21/12/2020 13:11:54,
-25.63593,0.9826857,25.50916,79870,69528,21/12/2020 13:11:54,
-25.63593,0.9826857,25.50916,79870,69528,21/12/2020 13:11:55,
-25.63593,0.9826857,25.50916,79870,69528,21/12/2020 13:11:55,
-25.63593,0.9826857,25.50916,79870,69528,21/12/2020 13:11:55,
-25.62523,0.9826858,25.7332,79870,69528,21/12/2020 13:11:55,
-25.66927,0.9826857,26.19029,79870,69528,21/12/2020 13:11:55,
-25.66927,0.9826857,26.19029,79870,69528,21/12/2020 13:11:55,
-25.68716,0.9826857,26.29709,79870,69528,21/12/2020 13:11:55,
-25.85647,0.9826858,26.87936,79870,69528,21/12/2020 13:11:56,
-25.85647,0.9826858,26.87936,79870,69528,21/12/2020 13:11:56,
-26.1763,0.9826858,27.07746,79870,69528,21/12/2020 13:11:56,
-26.78407,0.9826858,27.45292,79870,69528,21/12/2020 13:11:56,
-26.92348,0.9826858,27.53904,79870,69528,21/12/2020 13:11:56,
-26.92348,0.9826858,27.53904,79870,69528,21/12/2020 13:11:56,
-27.05434,0.9826858,27.81754,79870,69528,21/12/2020 13:11:57,
-27.10139,0.9826857,28.59276,79870,69528,21/12/2020 13:11:57,
-27.09997,0.9826858,28.62889,79870,69528,21/12/2020 13:11:57,
-27.03216,0.9826858,29.31153,79870,69528,21/12/2020 13:11:57,
-27.03216,0.9826858,29.31153,79870,69528,21/12/2020 13:11:57,
-27.03216,0.9826858,29.31153,79870,69528,21/12/2020 13:11:57,
-26.91867,0.9826858,30.04849,79870,69528,21/12/2020 13:11:57,
-27.19648,0.9826858,31.07587,79870,69528,21/12/2020 13:11:58,
-27.06467,0.9826857,31.95963,79870,69528,21/12/2020 13:11:58,
-26.9986,0.9826858,32.04568,79870,69528,21/12/2020 13:11:58,
-26.62401,0.9826858,32.53188,79870,69528,21/12/2020 13:11:58,
-26.37447,0.9826858,32.85548,79870,69528,21/12/2020 13:11:58,
-25.90252,0.9826858,33.46746,79870,69528,21/12/2020 13:11:58,
-25.83813,0.9826858,33.55096,79870,69528,21/12/2020 13:11:58,
-25.83813,0.9826858,33.55096,79870,69528,21/12/2020 13:11:59,
-25.43834,0.9826858,33.31759,79870,69528,21/12/2020 13:11:59,
-24.56385,0.9826858,32.7184,79870,69528,21/12/2020 13:11:59,
-24.3574,0.9826858,31.71768,79870,69528,21/12/2020 13:11:59,
-25.09202,0.9826858,30.77695,79870,69528,21/12/2020 13:11:59,
-25.81455,0.9826858,30.0066,79870,69528,21/12/2020 13:11:59,
-26.71926,0.9826858,29.19792,79870,69528,21/12/2020 13:12:00,
-27.74131,0.9826858,29.0658,79870,69528,21/12/2020 13:12:00,
-28.01316,0.9826857,29.22756,79870,69528,21/12/2020 13:12:00,
-27.88054,0.9826858,29.39782,79870,69528,21/12/2020 13:12:00,
-27.45255,0.9826858,29.66369,79870,69528,21/12/2020 13:12:00,
-27.45255,0.9826858,29.66369,79870,69528,21/12/2020 13:12:00,
-27.37585,0.9826858,29.71259,79870,69528,21/12/2020 13:12:00,
-26.51944,0.9826858,30.1747,79870,69528,21/12/2020 13:12:01,
-25.39001,0.9826858,30.62135,79870,69528,21/12/2020 13:12:01,
-25.08496,0.9826857,30.71971,79870,69528,21/12/2020 13:12:01,
-24.61746,0.9826858,30.86031,79870,69528,21/12/2020 13:12:01,
-24.39329,0.9826858,30.92767,79870,69528,21/12/2020 13:12:01,
-24.39329,0.9826858,30.92767,79870,69528,21/12/2020 13:12:01,
-24.2185,0.9826858,30.97899,79870,69528,21/12/2020 13:12:01,
-23.38709,0.9826858,31.76311,79870,69528,21/12/2020 13:12:02,
-22.71278,0.9826858,32.56001,79870,69528,21/12/2020 13:12:02,
-21.56672,0.9826858,32.65449,79870,69528,21/12/2020 13:12:02,
-20.92987,0.9826858,31.86545,79870,69528,21/12/2020 13:12:02,
-21.09266,0.9826858,30.66782,79870,69528,21/12/2020 13:12:02,
-21.31362,0.9826858,29.62708,79870,69528,21/12/2020 13:12:02,
-21.56843,0.9826858,28.44225,79870,69528,21/12/2020 13:12:03,
-21.79026,0.9826858,27.41108,79870,69528,21/12/2020 13:12:03,
-22.05947,2.354686,26.1597,79870,69528,21/12/2020 13:12:03,
-22.29172,2.998686,25.07427,79870,69528,21/12/2020 13:12:03,
-22.46683,3.030687,24.25273,79870,69528,21/12/2020 13:12:03,
-22.51061,2.610687,24.04734,79870,69528,21/12/2020 13:12:03,
-22.55029,2.034261,23.99128,79870,69528,21/12/2020 13:12:03,
-22.84179,2.974808,23.58883,79870,69528,21/12/2020 13:12:04,
-23.34284,4.030808,22.60024,79870,69528,21/12/2020 13:12:04,
-23.43292,4.422809,21.49535,79870,69528,21/12/2020 13:12:04,
-23.10546,4.226809,20.25936,79870,69528,21/12/2020 13:12:04,
-22.65072,3.638809,19.2374,79870,69528,21/12/2020 13:12:04,
-21.90316,2.486809,18.20313,79870,69528,21/12/2020 13:12:04,
-21.10224,1.058809,17.42038,79870,69528,21/12/2020 13:12:04,
-20.73893,0.9826857,17.05321,79870,69528,21/12/2020 13:12:05,
-19.96619,0.9826857,16.26177,79870,69528,21/12/2020 13:12:05,
-19.30725,0.9826857,15.58688,79870,69528,21/12/2020 13:12:05,
-18.69386,0.9826857,14.95864,79870,69528,21/12/2020 13:12:05,
-18.17218,0.9826857,14.42433,79870,69528,21/12/2020 13:12:05,
-17.96685,1.374686,13.42801,79870,69528,21/12/2020 13:12:05,
-18.12517,2.610686,12.15784,79870,69528,21/12/2020 13:12:06,
-18.26357,3.114686,11.04642,79870,69528,21/12/2020 13:12:06,
-18.42173,3.010686,9.776233,79870,69528,21/12/2020 13:12:06,
-18.56122,2.478687,8.664953,79870,69528,21/12/2020 13:12:06,
-18.78786,1.390687,7.406403,79870,69528,21/12/2020 13:12:06,
-19.00522,0.9826858,6.842274,79870,69528,21/12/2020 13:12:06,
-19.43859,0.9826858,6.302537,79870,69528,21/12/2020 13:12:06,
-19.83064,0.9826858,5.839928,79870,69528,21/12/2020 13:12:07,
-19.87545,0.9826858,5.065636,79870,69528,21/12/2020 13:12:07,
-19.85738,0.9826858,4.000563,79870,69528,21/12/2020 13:12:07,
-19.70805,1.182686,2.822599,79870,69528,21/12/2020 13:12:07,
-18.87298,2.358686,2.077384,79870,69528,21/12/2020 13:12:07,
-17.72021,3.078686,1.537374,79870,69528,21/12/2020 13:12:07,
-16.76121,3.090687,1.071695,79870,69528,21/12/2020 13:12:07,
-15.87833,2.578687,0.1456441,79870,69528,21/12/2020 13:12:08,
-15.06036,1.710687,-0.6188624,79870,69528,21/12/2020 13:12:08,
-14.32509,0.9826857,-1.058115,79870,69528,21/12/2020 13:12:08,
-13.77859,0.923757,-1.040603,79870,69528,21/12/2020 13:12:08,
-13.22584,0.6451764,-0.9727138,79870,69528,21/12/2020 13:12:08,
-12.74756,0.4041688,-0.9119897,79870,69528,21/12/2020 13:12:08,
-11.78127,-0.0248403,-0.7930964,79870,69528,21/12/2020 13:12:09,
-10.72244,-0.02406061,-0.6858745,79870,69528,21/12/2020 13:12:09,
-9.516028,-0.02317232,-0.5637069,79870,69528,21/12/2020 13:12:09,
-8.465759,-0.02239913,-0.4573514,79870,69528,21/12/2020 13:12:09,
-7.258746,-0.02151042,-0.3351232,79870,69528,21/12/2020 13:12:09,
-6.19944,-0.02073038,-0.2278526,79870,69528,21/12/2020 13:12:09,
-4.991815,-0.01984119,-0.1055624,79870,69528,21/12/2020 13:12:09,
-3.939909,-0.01906663,0.0009589791,79870,69528,21/12/2020 13:12:10,
-2.736262,-0.01818037,0.1228464,79870,69528,21/12/2020 13:12:10,
-1.676629,-0.01740021,0.23015,79870,69528,21/12/2020 13:12:10,
-0.4679695,-0.01651025,0.352545,79870,69528,21/12/2020 13:12:10,
0.585421,-0.01573461,0.4592167,79870,69528,21/12/2020 13:12:10,
1.786229,-0.01485062,0.5808165,79870,69528,21/12/2020 13:12:10,
2.846034,-0.01407015,0.6881377,79870,69528,21/12/2020 13:12:10,
4.055552,-0.01317954,0.8106196,79870,69528,21/12/2020 13:12:11,
5.110931,-0.0124079,0.8963473,79870,69528,21/12/2020 13:12:11,
6.140958,-0.01182562,0.3081087,79870,69528,21/12/2020 13:12:11,
7.336138,-0.01099068,0.2523114,79870,69528,21/12/2020 13:12:11,
8.391345,-0.01021028,0.3804149,79870,69528,21/12/2020 13:12:11,
9.404299,-0.009419918,0.6501977,79870,69528,21/12/2020 13:12:11,
10.60502,0.1758286,0.771789,79870,69528,21/12/2020 13:12:12,
11.52227,0.05883861,0.8646749,79870,69528,21/12/2020 13:12:12,
11.97913,0.03899992,0.9109386,79870,69528,21/12/2020 13:12:12,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:12,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:12,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:12,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:12,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
11.99083,0.03899986,0.9121228,79870,69528,21/12/2020 13:12:13,
12.07375,0.03214252,0.9205201,79870,69528,21/12/2020 13:12:13,
12.71809,-0.01109678,0.9857715,79870,69528,21/12/2020 13:12:14,
13.7446,-0.01607543,1.089725,79870,69528,21/12/2020 13:12:14,
14.9496,-0.01731437,1.211751,79870,69528,21/12/2020 13:12:14,
15.99936,-0.01731431,1.302434,79870,69528,21/12/2020 13:12:14,
17.21605,-0.01731431,1.332802,79870,69528,21/12/2020 13:12:14,
18.28019,-0.01731431,1.346565,79870,69528,21/12/2020 13:12:14,
19.49266,-0.01731431,1.361944,79870,69528,21/12/2020 13:12:15,
20.54815,-0.01731431,1.379101,79870,69528,21/12/2020 13:12:15,
21.76118,-0.01731431,1.400524,79870,69528,21/12/2020 13:12:15,
22.82574,-0.01731431,1.419361,79870,69528,21/12/2020 13:12:15,
24.03934,-0.01731431,1.440837,79870,69528,21/12/2020 13:12:15,
25.09644,-0.01731431,1.459544,79870,69528,21/12/2020 13:12:15,
26.30245,0.04003161,1.482838,79870,69528,21/12/2020 13:12:15,
27.36614,0.07186747,1.502781,79870,69528,21/12/2020 13:12:16,
28.57883,0.1119024,1.524778,79870,69528,21/12/2020 13:12:16,
29.04856,0.1426388,1.53361,79870,69528,21/12/2020 13:12:16,
29.22736,0.1562721,1.414311,79870,69528,21/12/2020 13:12:16,
29.58813,0.1971892,1.064288,79870,69528,21/12/2020 13:12:16,
30.0571,0.2457907,1.021523,79870,69528,21/12/2020 13:12:16,
30.77018,0.2865576,0.8717074,79870,69528,21/12/2020 13:12:17,
30.80369,0.2899947,0.8290996,79870,69528,21/12/2020 13:12:17,
30.80676,0.2907326,0.7950501,79870,69528,21/12/2020 13:12:17,
30.83757,0.2976594,0.4596163,79870,69528,21/12/2020 13:12:17,
30.86794,0.3044914,0.1287577,79870,69528,21/12/2020 13:12:17,
30.87738,0.306614,0.02596134,79870,69528,21/12/2020 13:12:17,
30.88155,0.3069212,-0.01947709,79870,69528,21/12/2020 13:12:17,
31.07299,0.2749518,-1.077058,79870,69528,21/12/2020 13:12:18,
31.34403,0.2903045,-1.459879,79870,69528,21/12/2020 13:12:18,
31.55772,0.3027312,-1.493073,79870,69528,21/12/2020 13:12:18,
32.05893,0.3284272,-1.540104,79870,69528,21/12/2020 13:12:18,
32.05893,0.3284273,-1.540104,79870,69528,21/12/2020 13:12:18,
32.05893,0.3284273,-1.540104,79870,69528,21/12/2020 13:12:18,
32.05893,0.3284273,-1.540104,79870,69528,21/12/2020 13:12:18,
32.16522,0.3302593,-1.472197,79870,69528,21/12/2020 13:12:19,
32.56874,0.3372145,-1.214346,79870,69528,21/12/2020 13:12:19,
32.56874,0.3372145,-1.214346,79870,69528,21/12/2020 13:12:19,
33.17227,0.3476303,-0.8179665,79870,69528,21/12/2020 13:12:19,
33.17227,0.3476303,-0.8179665,79870,69528,21/12/2020 13:12:19,
33.39544,0.3514899,-0.6508121,79870,69528,21/12/2020 13:12:19,
33.65759,0.3563908,-0.1880942,79870,69528,21/12/2020 13:12:19,
33.71502,0.3468456,0.2678303,79870,69528,21/12/2020 13:12:20,
33.71502,0.3468456,0.2678303,79870,69528,21/12/2020 13:12:20,
33.74648,0.3469585,0.2777875,79870,69528,21/12/2020 13:12:20,
34.58595,0.4089328,0.5424001,79870,69528,21/12/2020 13:12:20,
35.18456,0.4462765,0.7146852,79870,69528,21/12/2020 13:12:20,
35.39278,0.4592253,0.772927,79870,69528,21/12/2020 13:12:20,
35.87466,0.4894561,0.9186084,79870,69528,21/12/2020 13:12:21,
35.87466,0.4894563,0.9186084,79870,69528,21/12/2020 13:12:21,
35.83944,0.4895285,1.002259,79870,69528,21/12/2020 13:12:21,
35.03886,0.4297063,1.484993,79870,69528,21/12/2020 13:12:21,
33.84236,0.2966886,1.553138,79870,69528,21/12/2020 13:12:21,
33.03695,0.2945552,2.208732,79870,69528,21/12/2020 13:12:21,
32.26275,0.325189,3.130648,79870,69528,21/12/2020 13:12:21,
31.57917,0.3188945,3.947024,79870,69528,21/12/2020 13:12:22,
30.79338,0.4004649,4.869046,79870,69528,21/12/2020 13:12:22,
30.10819,0.5335622,5.656857,79870,69528,21/12/2020 13:12:22,
29.84182,0.5475807,6.770822,79870,69528,21/12/2020 13:12:22,
29.82337,0.4990007,7.816564,79870,69528,21/12/2020 13:12:22,
29.10686,0.5513337,8.681719,79870,69528,21/12/2020 13:12:22,
28.45083,0.4568435,9.489409,79870,69528,21/12/2020 13:12:22,
28.08071,0.3488241,9.965586,79870,69528,21/12/2020 13:12:23,
28.08376,0.3482454,10.00161,79870,69528,21/12/2020 13:12:23,
27.89861,0.3432971,10.64254,79870,69528,21/12/2020 13:12:23,
27.65837,0.3390224,10.92725,79870,69528,21/12/2020 13:12:23,
27.16178,0.3309026,11.48976,79870,69528,21/12/2020 13:12:23,
27.02427,0.3254398,11.57569,79870,69528,21/12/2020 13:12:23,
27.02427,0.3254398,11.57569,79870,69528,21/12/2020 13:12:24,
27.13208,0.3433459,11.72679,79870,69528,21/12/2020 13:12:24,
27.66366,0.3006215,12.73355,79870,69528,21/12/2020 13:12:24,
27.5713,0.2334628,13.77199,79870,69528,21/12/2020 13:12:24,
27.55965,0.2603816,13.93581,79870,69528,21/12/2020 13:12:24,
27.52355,0.3402684,14.40907,79870,69528,21/12/2020 13:12:24,
27.50129,0.3793248,14.63521,79870,69528,21/12/2020 13:12:24,
27.50129,0.3793248,14.63521,79870,69528,21/12/2020 13:12:25,
27.69892,0.3737662,14.86589,79870,69528,21/12/2020 13:12:25,
28.22885,0.4290254,15.91373,79870,69528,21/12/2020 13:12:25,
28.17668,0.3453001,16.9528,79870,69528,21/12/2020 13:12:25,
28.12176,0.1908314,17.98693,79870,69528,21/12/2020 13:12:25,
28.67998,0.1310034,19.01533,79870,69528,21/12/2020 13:12:25,
29.39111,0.09110409,19.80641,79870,69528,21/12/2020 13:12:25,
30.20309,0.1625122,20.70339,79870,69528,21/12/2020 13:12:26,
30.6002,0.2310326,20.92174,79870,69528,21/12/2020 13:12:26,
31.20409,0.4687809,20.94261,79870,69528,21/12/2020 13:12:26,
32.11289,0.438516,20.47012,79870,69528,21/12/2020 13:12:26,
32.52123,0.438516,19.54367,79870,69528,21/12/2020 13:12:26,
32.64574,0.438516,19.15543,79870,69528,21/12/2020 13:12:26,
