PosX,PosY,PosZ,Orientation X,Orientation Y,Orientation Z,PlayerID,DateTime,
26,0.04483724,1,24.73816,90,0,62638,21/12/2020 0:29:46,
26,0.04483724,1,24.73812,90,-9.400412E-07,62638,21/12/2020 0:29:47,
26,0.04483724,1,24.73812,90,-9.400412E-07,62638,21/12/2020 0:29:47,
26,0.04483724,1,24.73812,90,-9.400412E-07,62638,21/12/2020 0:29:47,
26,0.04483724,1,24.73812,90,-9.400412E-07,62638,21/12/2020 0:29:48,
26,0.04483724,1,24.73812,90,-9.400412E-07,62638,21/12/2020 0:29:48,
27.07532,0.08533382,0.5976205,24.73811,110.5529,0,62638,21/12/2020 0:29:48,
29.24479,0.180953,0.5835883,22.7226,81.93491,-9.256144E-07,62638,21/12/2020 0:29:48,
31.46519,0.3150281,0.1989709,16.62907,102.6597,0,62638,21/12/2020 0:29:49,
33.68299,0.3566377,-0.2993,16.3613,102.6732,8.898069E-07,62638,21/12/2020 0:29:49,
35.87647,0.5358137,-0.8085031,16.34493,93.64394,8.897321E-07,62638,21/12/2020 0:29:49,
37.99274,0.7333372,-0.04190823,16.07385,69.08015,-8.885092E-07,62638,21/12/2020 0:29:50,
39.94413,0.4899999,-0.3671691,16.05917,114.0814,0,62638,21/12/2020 0:29:50,
42.07108,0.4899999,-0.7141114,15.86975,61.80952,1.775208E-06,62638,21/12/2020 0:29:50,
44.06309,0.49,0.369619,15.76201,61.45891,0,62638,21/12/2020 0:29:51,
46.11266,0.6483241,-0.01140182,15.75822,106.4591,0,62638,21/12/2020 0:29:51,
48.22804,0.6002065,-0.04732896,14.87774,49.5941,0,62638,21/12/2020 0:29:51,
49.94583,0.03815502,0.999796,14.02014,73.15656,8.79988E-07,62638,21/12/2020 0:29:51,
51.09798,0.3170798,2.767397,13.17661,52.71953,-8.768595E-07,62638,21/12/2020 0:29:52,
52.96477,0.7801229,3.691073,13.13162,65.6723,8.766987E-07,62638,21/12/2020 0:29:52,
55.01902,0.741964,4.619067,13.13003,65.6723,8.76693E-07,62638,21/12/2020 0:29:52,
56.89205,0.6666961,3.790293,13.10943,138.1972,8.766196E-07,62638,21/12/2020 0:29:53,
59.03533,0.4572703,3.307479,12.72775,109.5653,4.376405E-07,62638,21/12/2020 0:29:53,
60.6522,2.505271,1.539348,12.47326,138.4411,4.372062E-07,62638,21/12/2020 0:29:53,
62.93541,2.145271,1.142668,12.46433,93.44103,4.371912E-07,62638,21/12/2020 0:29:54,
65.03194,0.4441042,1.012617,12.46402,94.60569,8.743813E-07,62638,21/12/2020 0:29:54,
66.07753,0.6049063,0.5509803,12.90322,145.6312,4.379454E-07,62638,21/12/2020 0:29:54,
67.58839,2.241729,-0.6270071,12.93579,145.6461,4.380026E-07,62638,21/12/2020 0:29:54,
68.65283,2.992575,-2.100408,12.93693,145.6461,0,62638,21/12/2020 0:29:55,
69.38813,3.517324,-2.756344,12.93696,145.6461,1.314014E-06,62638,21/12/2020 0:29:55,
70.75351,4,-3.514271,14.88472,93.26778,8.834169E-07,62638,21/12/2020 0:29:55,
71.70845,3.982686,-1.860762,21.81612,342.7414,-4.598184E-07,62638,21/12/2020 0:29:56,
71.08517,3.982685,0.3045536,22.51018,4.517831,0,62638,21/12/2020 0:29:56,
71.71595,3.982686,2.435273,22.53452,345.5739,0,62638,21/12/2020 0:29:56,
70.96528,3.982686,4.575318,22.37328,341.6043,4.616372E-07,62638,21/12/2020 0:29:57,
70.53362,3.982686,6.806118,21.74658,349.6969,0,62638,21/12/2020 0:29:57,
69.69556,3.830705,8.173639,20.75024,326.4536,-9.129963E-07,62638,21/12/2020 0:29:57,
69.65139,3.761124,8.240254,19.31297,326.4536,-1.809367E-06,62638,21/12/2020 0:29:57,
69.66071,3.778728,8.247736,19.18752,51.25356,-1.807984E-06,62638,21/12/2020 0:29:58,
69.83242,3.941409,8.246755,19.18308,93.11404,-1.807936E-06,62638,21/12/2020 0:29:58,
69.83242,3.941409,8.246755,19.18292,93.11404,-1.807934E-06,62638,21/12/2020 0:29:58,
69.83242,3.941409,8.246755,19.18292,93.11404,-1.807934E-06,62638,21/12/2020 0:29:59,
69.83242,3.941409,8.246755,19.18292,93.11404,-1.807934E-06,62638,21/12/2020 0:29:59,
69.83242,3.941409,8.246755,19.18292,93.11404,-1.807934E-06,62638,21/12/2020 0:29:59,
69.83242,3.941409,8.246755,19.18292,93.11404,-1.807934E-06,62638,21/12/2020 0:30:00,
69.83242,3.941409,8.246755,19.46704,93.11404,2.716621E-06,62638,21/12/2020 0:30:00,
69.83242,3.941409,8.246755,19.48529,93.11404,1.811285E-06,62638,21/12/2020 0:30:00,
69.83242,3.941409,8.246755,19.4859,93.11404,9.056456E-07,62638,21/12/2020 0:30:00,
69.84435,3.947055,8.246045,19.48592,93.40154,9.056458E-07,62638,21/12/2020 0:30:01,
71.17793,5.214685,8.16678,19.48591,93.40154,-1.811292E-06,62638,21/12/2020 0:30:01,
73.5737,6.534686,8.024381,19.48593,93.40154,-9.05646E-07,62638,21/12/2020 0:30:01,
75.96947,6.046686,7.881982,19.48592,93.40154,9.056458E-07,62638,21/12/2020 0:30:02,
78.36524,3.766686,7.739582,19.48592,93.40154,0,62638,21/12/2020 0:30:02,
79.27711,3.999876,7.644429,19.48591,93.40154,-1.811292E-06,62638,21/12/2020 0:30:02,
79.61079,4,7.572888,19.48592,93.40154,0,62638,21/12/2020 0:30:03,
79.61736,5.65551,7.542113,19.48591,93.40154,9.056458E-07,62638,21/12/2020 0:30:03,
81.37526,6.211732,7.433533,19.48592,93.40154,9.056458E-07,62638,21/12/2020 0:30:03,
81.57491,5.982685,7.421667,19.48592,93.40154,9.056458E-07,62638,21/12/2020 0:30:03,
81.71992,6.182685,7.413047,19.48592,93.40154,0,62638,21/12/2020 0:30:04,
83.38898,8.222686,7.313842,19.48591,93.40154,-1.811292E-06,62638,21/12/2020 0:30:04,
85.78474,8.454686,7.171443,19.48592,93.40154,9.056458E-07,62638,21/12/2020 0:30:04,
88.18052,6.894686,7.029043,19.48593,93.40154,2.716938E-06,62638,21/12/2020 0:30:05,
90.41657,3.979053,6.896137,19.48592,93.40154,0,62638,21/12/2020 0:30:05,
92.099,3.980958,6.796137,19.48591,93.40154,-1.811292E-06,62638,21/12/2020 0:30:05,
92.09901,3.980957,6.796137,19.83344,93.40154,0,62638,21/12/2020 0:30:06,
92.09901,3.980958,6.796137,33.69007,93.40154,-5.130541E-07,62638,21/12/2020 0:30:06,
92.09901,3.980957,6.796137,33.61644,93.40154,-1.025231E-06,62638,21/12/2020 0:30:06,
91.45252,3.980225,6.021013,32.18924,249.3372,-3.026517E-06,62638,21/12/2020 0:30:06,
89.21873,3.408787,5.47692,31.56672,256.0674,0,62638,21/12/2020 0:30:07,
86.99548,0.2887878,5.69201,31.53947,301.0661,1.001753E-06,62638,21/12/2020 0:30:07,
86.85842,0.2843157,5.774575,31.53849,301.0661,-1.001742E-06,62638,21/12/2020 0:30:07,
86.85842,0.2843157,5.774575,31.53846,301.0661,-1.001742E-06,62638,21/12/2020 0:30:08,
86.85842,0.2843157,5.774575,31.53846,301.0661,1.001742E-06,62638,21/12/2020 0:30:08,
86.85842,0.2843157,5.774575,31.53846,301.0661,-1.001742E-06,62638,21/12/2020 0:30:08,
86.85842,0.2843157,5.774575,31.53846,301.0661,0,62638,21/12/2020 0:30:09,
86.85842,0.2843157,5.774575,31.53846,301.0661,-1.001742E-06,62638,21/12/2020 0:30:09,
86.85842,0.2843157,5.774575,31.53846,301.0661,1.001742E-06,62638,21/12/2020 0:30:09,
92,4.752,7,31.53847,270,0,62638,21/12/2020 0:30:09,
92,3.980844,7,31.53846,270,1.001742E-06,62638,21/12/2020 0:30:10,
92,3.980844,7,31.53844,270,1.001741E-06,62638,21/12/2020 0:30:10,
92,3.980844,7,30.67266,270,-1.985299E-06,62638,21/12/2020 0:30:10,
92,3.980844,7,30.4925,270,3.963225E-06,62638,21/12/2020 0:30:11,
92,3.980844,7,30.48134,270,0,62638,21/12/2020 0:30:11,
92,3.980844,7,30.48096,266.4445,3.962756E-06,62638,21/12/2020 0:30:11,
91.62466,3.98042,6.976678,30.48095,266.4445,0,62638,21/12/2020 0:30:12,
91.62466,3.98042,6.976678,30.48095,248.8445,0,62638,21/12/2020 0:30:12,
92.09904,3.980957,6.49389,30.48095,86.4445,0,62638,21/12/2020 0:30:12,
92.1013,3.98096,6.455588,30.48095,105.6445,0,62638,21/12/2020 0:30:12,
92.17295,3.981042,6.214942,30.48095,202.9377,0,62638,21/12/2020 0:30:13,
92.16228,3.98103,6.211921,30.48095,209.5154,0,62638,21/12/2020 0:30:13,
92.16228,3.98103,6.211921,30.48095,209.5154,0,62638,21/12/2020 0:30:13,
92.10027,3.980958,6.208067,30.48095,266.4445,-3.962756E-06,62638,21/12/2020 0:30:14,
92.10027,3.980958,6.208067,30.48095,266.4445,0,62638,21/12/2020 0:30:14,
92.10027,3.980958,6.208067,30.3461,266.4445,0,62638,21/12/2020 0:30:14,
92.10027,3.980958,6.208067,29.42089,266.4445,0,62638,21/12/2020 0:30:15,
92.10027,3.980958,6.208067,29.19902,266.4445,0,62638,21/12/2020 0:30:15,
92.10027,3.980958,6.208067,29.18598,266.4445,9.779302E-07,62638,21/12/2020 0:30:15,
92.10027,3.980958,6.208067,29.1854,266.4445,0,62638,21/12/2020 0:30:15,
92.10027,3.980958,6.208067,29.1854,266.4445,-9.779247E-07,62638,21/12/2020 0:30:16,
92.10027,3.980958,6.208067,29.1854,266.4445,0,62638,21/12/2020 0:30:16,
92.10027,3.980958,6.208067,29.1854,266.4445,-9.779247E-07,62638,21/12/2020 0:30:16,
92.10027,3.980958,6.208067,29.1854,270.9538,-9.779247E-07,62638,21/12/2020 0:30:17,
91.23603,3.97998,6.222456,29.1854,270.9538,0,62638,21/12/2020 0:30:17,
88.86095,6.027819,6.261997,29.1854,270.9538,0,62638,21/12/2020 0:30:17,
86.82124,5.959819,6.295955,29.1854,270.9538,0,62638,21/12/2020 0:30:18,
86.55128,3.979819,6.300449,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:18,
86.4464,0.2843157,6.306405,29.1854,270.9538,0,62638,21/12/2020 0:30:18,
86.39339,0.2843157,6.307288,29.1854,270.9538,0,62638,21/12/2020 0:30:18,
86.39339,0.2843157,6.307288,29.1854,270.9538,0,62638,21/12/2020 0:30:19,
86.39339,0.2843157,6.307288,24.97625,270.9538,-1.883706E-06,62638,21/12/2020 0:30:19,
86.39339,0.2843157,6.307288,24.97673,270.9538,9.418566E-07,62638,21/12/2020 0:30:19,
86.39339,0.2843157,6.307288,24.97625,270.9538,0,62638,21/12/2020 0:30:20,
86.39339,0.2843157,6.307288,28.90482,270.9538,-9.752688E-07,62638,21/12/2020 0:30:20,
86.39339,0.2843157,6.307288,29.18622,270.9538,-1.955865E-06,62638,21/12/2020 0:30:20,
86.39339,0.2843157,6.307288,29.1854,270.9538,0,62638,21/12/2020 0:30:21,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:21,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:21,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:21,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:22,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:22,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:22,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:23,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:23,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:23,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:24,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:24,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:24,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:24,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:25,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:25,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:25,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:26,
92,3.980844,7,29.1854,270,-9.779247E-07,62638,21/12/2020 0:30:26,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:26,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:27,
92,3.980844,7,29.1854,270,0,62638,21/12/2020 0:30:27,
91.69302,3.980497,7.005111,29.1854,270.9538,0,62638,21/12/2020 0:30:27,
89.55734,5.740018,7.040667,29.18539,270.9538,2.933774E-06,62638,21/12/2020 0:30:27,
87.15768,6.196019,7.080617,29.1854,270.9538,0,62638,21/12/2020 0:30:28,
85.41792,4.636019,7.109581,29.1854,270.9538,0,62638,21/12/2020 0:30:28,
85.90788,4,7.11108,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:28,
86.77782,4,7.111082,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:29,
87.64776,4,7.111082,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:29,
88.5177,4,7.111082,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:29,
88.1515,4,7.111082,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:30,
87.28156,4,7.111082,29.18539,270.9538,3.911699E-06,62638,21/12/2020 0:30:30,
86.41162,4,7.111082,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:30,
85.54169,4,7.11108,29.18539,270.9538,3.911699E-06,62638,21/12/2020 0:30:30,
84.67175,4,7.11108,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:31,
83.80181,4,7.11108,29.18539,270.9538,3.911699E-06,62638,21/12/2020 0:30:31,
82.93187,4,7.11108,29.18539,270.9538,1.955849E-06,62638,21/12/2020 0:30:31,
82.75789,6.048,7.11108,29.1854,270.9538,0,62638,21/12/2020 0:30:32,
82.03799,5.980471,7.123065,29.1854,270.9538,0,62638,21/12/2020 0:30:32,
81.4069,5.982686,7.133572,29.1854,270.9538,0,62638,21/12/2020 0:30:32,
81.4069,5.982685,7.133572,29.1854,270.9538,3.911699E-06,62638,21/12/2020 0:30:33,
81.2423,5.982685,7.136312,29.1854,270.9538,-9.779247E-07,62638,21/12/2020 0:30:33,
79.28574,5.507389,7.168886,29.1854,270.9538,0,62638,21/12/2020 0:30:33,
76.82807,5.068,7.208837,29.1854,270.9538,0,62638,21/12/2020 0:30:33,
74.42841,5.944001,7.248787,29.1854,270.9538,0,62638,21/12/2020 0:30:34,
72.02874,4.804001,7.288738,29.1854,270.9538,-9.779247E-07,62638,21/12/2020 0:30:34,
70.68566,3.982686,7.311098,29.62586,270.9538,1.964342E-06,62638,21/12/2020 0:30:34,
69.45609,3.588055,6.777317,30.42804,229.9306,1.980302E-06,62638,21/12/2020 0:30:35,
67.9289,0.708055,4.930586,31.74805,216.8191,0,62638,21/12/2020 0:30:35,
66.93907,0.5091214,3.647602,19.75039,217.5106,1.814274E-06,62638,21/12/2020 0:30:35,
65.89503,0.5230095,2.289247,13.95287,217.5106,-4.398653E-07,62638,21/12/2020 0:30:36,
64.58479,0.4044218,0.9494498,13.76967,230.5834,0,62638,21/12/2020 0:30:36,
62.81686,0.344156,-0.4746071,13.76324,238.5834,-8.790125E-07,62638,21/12/2020 0:30:36,
60.69958,0.4520888,-0.9641832,13.76301,230.5834,4.395058E-07,62638,21/12/2020 0:30:36,
58.94549,0.4201993,-2.404911,13.763,230.5834,4.395059E-07,62638,21/12/2020 0:30:37,
57.19849,0.3261932,-3.83064,13.763,230.5834,4.395059E-07,62638,21/12/2020 0:30:37,
55.46991,0.3648212,-5.308521,13.35505,227.2188,-8.775036E-07,62638,21/12/2020 0:30:37,
53.81858,0.2473134,-6.836708,12.45079,226.6527,0,62638,21/12/2020 0:30:38,
52.35018,0.368856,-8.568199,12.24325,218.0606,-4.368219E-07,62638,21/12/2020 0:30:38,
50.98146,0.3980595,-10.3648,11.50329,216.9893,2.178187E-07,62638,21/12/2020 0:30:38,
49.606,0.2025207,-12.13944,11.41272,216.9673,-2.177489E-07,62638,21/12/2020 0:30:39,
49.1221,0.2055124,-12.78246,11.40953,216.9673,-4.354928E-07,62638,21/12/2020 0:30:39,
49.1213,0.205424,-12.79341,11.40943,184.1578,-4.354928E-07,62638,21/12/2020 0:30:39,
48.62567,0.1821287,-14.11835,11.40943,233.0173,6.532391E-07,62638,21/12/2020 0:30:39,
47.30647,0.3601589,-14.36775,11.40943,270.4476,-6.532391E-07,62638,21/12/2020 0:30:40,
47.30647,0.3601589,-14.36775,11.40943,270.4476,-1.306478E-06,62638,21/12/2020 0:30:40,
47.30647,0.360159,-14.36775,11.33,270.4476,4.353714E-07,62638,21/12/2020 0:30:40,
47.06942,0.3931282,-14.36211,11.27685,270.4476,-2.176453E-07,62638,21/12/2020 0:30:41,
47.06942,0.3931282,-14.36211,11.27498,270.4476,-4.352878E-07,62638,21/12/2020 0:30:41,
46.36115,0.4916323,-14.34524,11.27493,270.4476,6.529316E-07,62638,21/12/2020 0:30:41,
46.36115,0.4916323,-14.34524,11.27493,270.4476,6.529316E-07,62638,21/12/2020 0:30:42,
46.25928,0.5214771,-14.48036,11.27493,217.451,0,62638,21/12/2020 0:30:42,
44.77573,0.576956,-14.78586,11.27493,262.451,-2.176439E-07,62638,21/12/2020 0:30:42,
44.77573,0.576956,-14.78586,11.27493,217.451,0,62638,21/12/2020 0:30:42,
44.50745,0.6005635,-15.13653,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:43,
44.48312,0.6027043,-15.16833,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:43,
44.48312,0.6027043,-15.16833,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:43,
44.48312,0.6027043,-15.16833,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:44,
44.48312,0.6027043,-15.16833,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:44,
44.48312,0.6027043,-15.16833,11.27492,217.451,2.176439E-07,62638,21/12/2020 0:30:44,
44.48312,0.6027043,-15.16833,11.6021,217.451,-4.35791E-07,62638,21/12/2020 0:30:45,
44.48312,0.6027043,-15.16833,12.16384,217.451,4.366909E-07,62638,21/12/2020 0:30:45,
44.41655,0.6132964,-15.38794,12.71375,196.7919,-6.564246E-07,62638,21/12/2020 0:30:45,
43.94415,0.6334441,-17.06842,12.71923,195.4517,1.094065E-07,62638,21/12/2020 0:30:45,
44.41275,0.5188875,-19.12119,12.71945,144.4705,0,62638,21/12/2020 0:30:46,
44.75256,0.3799726,-21.25858,12.54582,181.8228,-4.919953E-07,62638,21/12/2020 0:30:46,
46.19381,0.346225,-22.52957,10.30007,84.31797,0,62638,21/12/2020 0:30:46,
47.53251,0.3268406,-22.50802,9.673083,116.7489,0,62638,21/12/2020 0:30:47,
47.55303,0.3172212,-22.68592,11.18802,168.0277,4.351566E-07,62638,21/12/2020 0:30:47,
49.07273,0.1368684,-24.2379,11.3468,131.1541,-8.707938E-07,62638,21/12/2020 0:30:47,
49.80677,0.09482098,-25.30894,11.35239,144.1886,0,62638,21/12/2020 0:30:48,
49.93812,0.06196457,-25.42679,11.35258,131.0304,1.306217E-06,62638,21/12/2020 0:30:48,
51.5181,0.9267285,-26.58519,11.81516,92.92036,-1.744508E-06,62638,21/12/2020 0:30:48,
52.77229,0.7382081,-25.09781,13.67471,36.7506,4.393406E-07,62638,21/12/2020 0:30:48,
53.79563,0.5033218,-24.81273,16.29466,87.63905,1.779007E-06,62638,21/12/2020 0:30:49,
55.16968,0.3875738,-24.74028,16.52975,87.65626,8.905793E-07,62638,21/12/2020 0:30:49,
55.23442,0.3803018,-24.73657,16.53802,87.65626,0,62638,21/12/2020 0:30:49,
55.81152,0.3528042,-24.53014,16.53831,55.69074,8.906188E-07,62638,21/12/2020 0:30:50,
55.88306,0.3536391,-24.46515,16.53832,82.62327,1.781238E-06,62638,21/12/2020 0:30:50,
57.33009,0.6154375,-24.30146,16.53832,63.68409,8.906189E-07,62638,21/12/2020 0:30:50,
58.28521,0.5583439,-23.37465,16.53832,82.62327,8.906189E-07,62638,21/12/2020 0:30:51,
58.3664,0.601512,-23.52455,16.86675,159.6563,8.921522E-07,62638,21/12/2020 0:30:51,
57.21044,0.5629917,-25.1003,19.45252,239.6133,2.263648E-07,62638,21/12/2020 0:30:51,
55.3032,0.2886101,-25.59956,18.51269,244.2623,6.752734E-07,62638,21/12/2020 0:30:51,
53.15289,0.3581544,-25.59972,19.53072,252.7679,-1.358845E-06,62638,21/12/2020 0:30:52,
51.42449,0.2211218,-25.59972,17.88911,192.9875,8.971482E-07,62638,21/12/2020 0:30:52,
52.20735,1.478131,-26.15718,14.72395,133.611,-4.413811E-07,62638,21/12/2020 0:30:52,
53.1038,2.195288,-27.88181,12.0258,142.0157,-1.745862E-06,62638,21/12/2020 0:30:53,
54.22614,3.093161,-28.97472,11.64067,94.63469,8.717026E-07,62638,21/12/2020 0:30:53,
55.47623,3.999293,-29.66335,11.86424,141.3021,-4.362053E-07,62638,21/12/2020 0:30:53,
56.66451,3.982686,-31.409,12.46864,147.7372,-2.185992E-07,62638,21/12/2020 0:30:54,
57.069,3.982686,-32.12707,12.51789,154.3087,-8.745634E-07,62638,21/12/2020 0:30:54,
57.0864,3.982685,-32.16326,12.49681,154.2498,1.093115E-06,62638,21/12/2020 0:30:54,
57.0864,3.982685,-32.16326,12.80993,154.2498,2.188914E-07,62638,21/12/2020 0:30:54,
57.0864,3.982685,-32.16326,12.95525,154.2498,4.380369E-07,62638,21/12/2020 0:30:55,
57.0864,3.982685,-32.16326,12.96037,154.2498,-4.380458E-07,62638,21/12/2020 0:30:55,
57.0864,3.982685,-32.16326,12.84286,154.2498,0,62638,21/12/2020 0:30:55,
57.0864,3.982685,-32.16326,13.3648,154.2498,-2.193848E-07,62638,21/12/2020 0:30:56,
57.0864,3.982686,-32.16326,12.80278,154.2498,-2.188852E-07,62638,21/12/2020 0:30:56,
57.1624,3.982686,-32.41917,12.75573,171.5301,4.376889E-07,62638,21/12/2020 0:30:56,
57.3814,3.982686,-34.41094,12.75362,206.1301,-2.188426E-07,62638,21/12/2020 0:30:57,
57.06415,3.982686,-35.41302,12.75353,166.1631,-6.565276E-07,62638,21/12/2020 0:30:57,
57.06415,3.982686,-35.41302,12.87697,166.1631,2.189498E-07,62638,21/12/2020 0:30:57,
57.06415,3.982686,-35.41302,18.85087,166.1631,9.021632E-07,62638,21/12/2020 0:30:57,
57.06415,3.982686,-35.41302,31.20287,166.1631,1.052758E-06,62638,21/12/2020 0:30:58,
57.06415,3.982686,-35.41302,31.78427,122.1631,5.021977E-07,62638,21/12/2020 0:30:58,
57.11607,3.982686,-34.72688,31.75975,358.9111,3.137904E-08,62638,21/12/2020 0:30:58,
57.11113,3.982685,-34.46685,31.75888,358.9111,1.537558E-06,62638,21/12/2020 0:30:59,
57.11113,3.982685,-34.46685,33.32717,358.9111,0,62638,21/12/2020 0:30:59,
57.11113,3.982685,-34.46685,30.15182,358.9111,1.974734E-06,62638,21/12/2020 0:30:59,
57.18272,3.982686,-34.31617,25.58965,164.5216,3.549854E-07,62638,21/12/2020 0:31:00,
57.25799,3.982686,-35.03449,25.41404,174.0183,3.544668E-07,62638,21/12/2020 0:31:00,
57.25799,3.982686,-35.03449,25.8923,174.0183,-1.186302E-07,62638,21/12/2020 0:31:00,
57.25799,3.982685,-35.03449,26.46474,174.0183,4.619555E-07,62638,21/12/2020 0:31:00,
57.25787,3.982686,-35.05096,25.48451,180.4298,6.871814E-07,62638,21/12/2020 0:31:01,
56.71707,3.982686,-36.50827,20.8736,199.1537,2.855449E-08,62638,21/12/2020 0:31:01,
56.67576,3.982686,-37.099,18.79225,180.6079,-2.254621E-07,62638,21/12/2020 0:31:01,
56.67576,3.982686,-37.099,33.69007,180.6079,3.078324E-06,62638,21/12/2020 0:31:02,
56.98833,3.982686,-36.89878,33.49256,32.61596,1.023761E-06,62638,21/12/2020 0:31:02,
57.43272,3.982686,-34.72493,32.8735,8.110813,-1.016553E-06,62638,21/12/2020 0:31:02,
58.93578,3.982686,-33.12916,32.82816,53.05507,2.032068E-06,62638,21/12/2020 0:31:03,
60.8225,5.598686,-31.71025,32.82656,53.05503,-1.016016E-06,62638,21/12/2020 0:31:03,
62.66516,5.950686,-30.17584,33.53303,46.65056,0,62638,21/12/2020 0:31:03,
64.06144,4.330687,-28.34203,33.6901,5.787234,2.052217E-06,62638,21/12/2020 0:31:03,
64.67237,0.910688,-26.03807,33.69009,31.65448,0,62638,21/12/2020 0:31:04,
64.76056,0.8817774,-24.97335,32.31893,47.20359,2.020562E-06,62638,21/12/2020 0:31:04,
65.87222,0.6399021,-23.81723,30.21855,47.20359,0,62638,21/12/2020 0:31:04,
66.75578,0.3735996,-22.84769,29.92902,65.40359,9.851489E-07,62638,21/12/2020 0:31:05,
66.75606,0.2820677,-22.61012,29.89803,170.6605,0,62638,21/12/2020 0:31:05,
66.7779,0.4017035,-24.22514,24.047,143.1626,-9.349133E-07,62638,21/12/2020 0:31:05,
66.81747,0.3654068,-24.32871,22.31639,143.1626,9.228976E-07,62638,21/12/2020 0:31:06,
66.82181,0.3618706,-24.33848,21.54671,155.0999,-9.179193E-07,62638,21/12/2020 0:31:06,
66.60812,0.3063656,-25.26495,21.06536,219.998,-4.574582E-07,62638,21/12/2020 0:31:06,
65.44823,0.3331771,-26.67146,19.37124,189.35,-2.828146E-07,62638,21/12/2020 0:31:06,
65.44823,0.3331771,-26.67146,19.30159,160.2933,-4.523104E-07,62638,21/12/2020 0:31:07,
66.77178,0.3000479,-28.09974,15.63635,129.5572,0,62638,21/12/2020 0:31:07,
66.9081,0.2955918,-28.19913,12.62387,120.1841,-4.374621E-07,62638,21/12/2020 0:31:07,
66.99281,0.4322891,-28.80516,24.82411,216.7841,9.406928E-07,62638,21/12/2020 0:31:08,
64.897,0.6884873,-29.31133,24.29987,261.2912,-9.367672E-07,62638,21/12/2020 0:31:08,
62.99252,0.6794158,-29.16721,17.87048,319.3272,-1.794108E-06,62638,21/12/2020 0:31:08,
62.99252,0.6794159,-29.16721,16.7272,326.1785,-8.914965E-07,62638,21/12/2020 0:31:09,
62.16507,0.6749961,-27.92306,17.72106,285.61,0,62638,21/12/2020 0:31:09,
62.16504,0.6889228,-27.86248,17.57209,282.014,-1.791125E-06,62638,21/12/2020 0:31:09,
61.05997,0.8125271,-27.40265,16.28205,300.8897,4.447232E-07,62638,21/12/2020 0:31:09,
59.16177,0.9690531,-26.20157,15.07815,303.5509,-8.842157E-07,62638,21/12/2020 0:31:10,
57.41153,0.6192997,-24.90182,14.39493,311.649,0,62638,21/12/2020 0:31:10,
55.43594,0.4519247,-24.05666,15.8822,285.0548,1.775317E-06,62638,21/12/2020 0:31:10,
53.96971,0.5277767,-22.5428,17.37672,350.1104,-4.473009E-07,62638,21/12/2020 0:31:11,
53.75039,0.08393431,-20.38561,17.42565,354.3983,4.474205E-07,62638,21/12/2020 0:31:11,
53.60352,0.03037059,-18.13454,16.66128,358.1195,0,62638,21/12/2020 0:31:11,
53.89514,0.09670711,-15.88894,16.45649,16.19651,1.335363E-06,62638,21/12/2020 0:31:12,
55.20707,0.03797442,-14.20063,16.44152,78.94772,-1.780347E-06,62638,21/12/2020 0:31:12,
57.35531,-0.01731431,-14.77877,15.95976,113.7429,8.880016E-07,62638,21/12/2020 0:31:12,
59.51965,-0.01731431,-15.44567,15.93078,108.0381,0,62638,21/12/2020 0:31:12,
